id	hydrophobicity_PRAM900101.G1	hydrophobicity_PRAM900101.G2	hydrophobicity_PRAM900101.G3	hydrophobicity_ARGP820101.G1	hydrophobicity_ARGP820101.G2	hydrophobicity_ARGP820101.G3	hydrophobicity_ZIMJ680101.G1	hydrophobicity_ZIMJ680101.G2	hydrophobicity_ZIMJ680101.G3	hydrophobicity_PONP930101.G1	hydrophobicity_PONP930101.G2	hydrophobicity_PONP930101.G3	hydrophobicity_CASG920101.G1	hydrophobicity_CASG920101.G2	hydrophobicity_CASG920101.G3	hydrophobicity_ENGD860101.G1	hydrophobicity_ENGD860101.G2	hydrophobicity_ENGD860101.G3	hydrophobicity_FASG890101.G1	hydrophobicity_FASG890101.G2	hydrophobicity_FASG890101.G3	normwaalsvolume.G1	normwaalsvolume.G2	normwaalsvolume.G3	polarity.G1	polarity.G2	polarity.G3	polarizability.G1	polarizability.G2	polarizability.G3	charge.G1	charge.G2	charge.G3	secondarystruct.G1	secondarystruct.G2	secondarystruct.G3	solventaccess.G1	solventaccess.G2	solventaccess.G3
1	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.8	0.1999999999999999	1.0	0.0	0.0	0.0	1.0	0.0
1	0.5	0.0	0.5	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.0	0.5	0.5	0.5	0.0	0.5	0.0	0.5	0.5	0.0	0.5	0.0	1.0	0.0	0.5	0.0	0.5	0.0	1.0	0.0	0.0	0.5	0.5	0.5	0.5	0.0	0.5	0.5	0.0
1	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.6666666666666666	0.0	0.3333333333333333	0.6666666666666666	0.0	0.3333333333333333	1.0	0.0	0.0	1.0	0.0	0.0	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.0	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.0	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.0	0.6666666666666667	0.0	0.3333333333333333	0.6666666666666667
1	0.5	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.0	0.5	0.5	0.5	0.5	0.0	0.0	0.5	0.5	0.5	0.5	0.0	0.0	0.5	0.5
1	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.3333333333333333	0.6666666666666667	0.6666666666666666	0.0	0.3333333333333333	0.0	1.0	0.0
1	0.5	0.0	0.5	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.0	0.5	0.5	0.5	0.0	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.5	0.0	0.5	0.0	0.5	0.5	0.5	0.0	0.0	0.5	0.5	0.0	0.5	0.5	0.5	0.5	0.0
1	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.6666666666666666	0.0	0.3333333333333333	0.6666666666666666	0.0	0.3333333333333333	1.0	0.0	0.0	1.0	0.0	0.0	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.0	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.0	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.0	0.3333333333333333	0.6666666666666667
1	0.5	0.375	0.125	0.625	0.25	0.125	0.75	0.125	0.125	0.625	0.25	0.125	0.75	0.25	0.0	0.5	0.375	0.125	0.5	0.25	0.25	0.375	0.5	0.125	0.125	0.375	0.5	0.375	0.5	0.125	0.125	0.625	0.25	0.625	0.0	0.375	0.375	0.5	0.125
1	0.6666666666666666	0.0	0.3333333333333333	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.6666666666666666	0.0	0.3333333333333333	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.6666666666666666	0.0	0.3333333333333333	0.6666666666666666	0.0	0.3333333333333333	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.3333333333333333	0.0	0.6666666666666667	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.0	0.3333333333333333	0.6666666666666667	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16
1	0.5	0.5	0.0	0.5	0.5	0.0	1.0	0.0	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.0	0.5	1.0	0.0	0.0	0.0	0.5	0.5	1.0	0.0	0.0	0.0	0.5	0.5	0.5	0.0	0.5	0.5	0.5	0.0
1	0.4	0.4	0.1999999999999999	0.3	0.4	0.2999999999999999	0.6	0.1	0.3	0.4	0.4	0.1999999999999999	0.7	0.3	5.551115123125783e-17	0.6	0.2	0.2	0.3	0.4	0.2999999999999999	0.5	0.3	0.2	0.2	0.4	0.4	0.3	0.5	0.1999999999999999	0.2	0.7	0.1	0.4	0.1	0.5	0.4	0.4	0.1999999999999999
1	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.5	0.0	0.5	0.0	0.5	0.5	0.0	0.5	0.0	1.0	0.0	0.5	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5	0.5	0.0
1	0.5	0.3571428571428571	0.1428571428571428	0.7142857142857143	0.2142857142857142	0.0714285714285714	0.8571428571428571	0.0714285714285714	0.0714285714285714	0.5714285714285714	0.2857142857142857	0.1428571428571429	0.7857142857142857	0.1428571428571428	0.0714285714285714	0.5	0.3571428571428571	0.1428571428571428	0.5	0.2857142857142857	0.2142857142857143	0.4285714285714285	0.5	0.0714285714285714	0.1428571428571428	0.3571428571428571	0.5	0.4285714285714285	0.5	0.0714285714285714	0.0714285714285714	0.6428571428571429	0.2857142857142857	0.4285714285714285	0.2142857142857142	0.3571428571428571	0.3571428571428571	0.5	0.1428571428571428
1	0.5	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.5	0.5	0.0	1.0	0.0	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.0	0.5	0.5	0.5	0.5	0.0	0.0	0.5	0.5	0.5	0.0	0.5	0.5	0.5	0.0
1	0.5	0.5	0.0	0.5	0.5	0.0	1.0	0.0	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.0	0.5	0.5	0.5	0.0	0.0	0.5	0.5	0.5	0.5	0.0	0.0	0.5	0.5	1.0	0.0	0.0	0.5	0.5	0.0
1	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.6666666666666666	0.0	0.3333333333333333	0.6666666666666666	0.0	0.3333333333333333	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.0	0.3333333333333333	0.6666666666666667	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.6666666666666666	0.3333333333333333
1	0.25	0.5	0.25	0.25	0.5	0.25	0.5	0.25	0.25	0.25	0.25	0.5	0.5	0.5	0.0	0.5	0.25	0.25	0.5	0.0	0.5	0.25	0.25	0.5	0.5	0.25	0.25	0.25	0.25	0.5	0.25	0.75	0.0	0.25	0.5	0.25	0.25	0.25	0.5
1	0.3333333333333333	0.0	0.6666666666666667	0.3333333333333333	0.0	0.6666666666666667	0.3333333333333333	0.0	0.6666666666666667	0.3333333333333333	0.0	0.6666666666666667	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.3333333333333333	0.0	0.6666666666666667	0.3333333333333333	0.0	0.6666666666666667	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.6666666666666666	0.0	0.3333333333333333	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.0	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.0	0.3333333333333333	0.6666666666666666	0.3333333333333333	5.551115123125783e-17
1	0.625	0.25	0.125	0.375	0.25	0.375	0.625	0.0	0.375	0.625	0.25	0.125	0.875	0.0	0.125	0.875	0.0	0.125	0.375	0.5	0.125	0.25	0.375	0.375	0.125	0.25	0.625	0.0	0.625	0.375	0.25	0.625	0.125	0.375	0.125	0.5	0.125	0.625	0.25
1	0.6	0.4	0.0	0.8	0.2	-5.551115123125783e-17	0.8	0.2	-5.551115123125783e-17	0.8	0.2	-5.551115123125783e-17	1.0	0.0	0.0	0.6	0.4	0.0	0.4	0.6	0.0	0.4	0.4	0.1999999999999999	0.0	0.4	0.6	0.4	0.4	0.1999999999999999	0.2	0.6	0.2	0.4	0.2	0.3999999999999999	0.2	0.6	0.2
1	1.0	0.0	0.0	0.5	0.5	0.0	0.5	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	1.0	0.0	0.5	0.5	0.5	0.0	0.5	1.0	0.0	0.0	0.0	1.0	0.0
1	0.625	0.375	0.0	0.75	0.25	0.0	1.0	0.0	0.0	0.75	0.25	0.0	1.0	0.0	0.0	0.625	0.375	0.0	0.875	0.125	0.0	0.375	0.375	0.25	0.0	0.375	0.625	0.375	0.375	0.25	0.25	0.625	0.125	0.5	0.0	0.5	0.0	0.625	0.375
1	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.3333333333333333	0.6666666666666667	1.0	0.0	0.0	0.0	1.0	0.0
1	0.5	0.3571428571428571	0.1428571428571428	0.7142857142857143	0.2142857142857142	0.0714285714285714	0.8571428571428571	0.0714285714285714	0.0714285714285714	0.5714285714285714	0.2857142857142857	0.1428571428571429	0.7857142857142857	0.1428571428571428	0.0714285714285714	0.5	0.3571428571428571	0.1428571428571428	0.5	0.2857142857142857	0.2142857142857143	0.3571428571428571	0.5714285714285714	0.0714285714285714	0.1428571428571428	0.3571428571428571	0.5	0.3571428571428571	0.5714285714285714	0.0714285714285714	0.0714285714285714	0.5714285714285714	0.3571428571428572	0.5	0.2142857142857142	0.2857142857142857	0.3571428571428571	0.5	0.1428571428571428
1	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
1	0.3636363636363636	0.6363636363636364	0.0	0.7272727272727273	0.1818181818181818	0.0909090909090908	0.9090909090909092	0.0	0.0909090909090909	0.6363636363636364	0.3636363636363636	0.0	0.9090909090909092	0.0909090909090909	2.7755575615628914e-17	0.4545454545454545	0.5454545454545454	0.0	0.6363636363636364	0.2727272727272727	0.0909090909090909	0.7272727272727273	0.1818181818181818	0.0909090909090908	0.0	0.6363636363636364	0.3636363636363636	0.6363636363636364	0.2727272727272727	0.0909090909090909	0.0909090909090909	0.6363636363636364	0.2727272727272727	0.3636363636363636	0.0	0.6363636363636364	0.2727272727272727	0.3636363636363636	0.3636363636363636
1	0.5	0.25	0.25	0.5	0.25	0.25	0.75	0.0	0.25	0.5	0.25	0.25	0.75	0.0	0.25	0.5	0.25	0.25	0.25	0.5	0.25	0.25	0.25	0.5	0.25	0.25	0.5	0.25	0.25	0.5	0.25	0.75	0.0	0.25	0.5	0.25	0.25	0.5	0.25
1	0.5	0.5	0.0	0.5	0.0	0.5	0.5	0.0	0.5	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.0	0.5	0.5	0.0	1.0	0.0	0.0	0.5	0.5	0.5	0.0	0.5	0.0	0.5	0.5
1	0.5	0.5	0.0	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.5	0.0	1.0	0.0	0.0	0.0	0.5	0.5	0.0	0.5	0.5	0.5	0.0	0.5	0.0	0.5	0.5	0.0	1.0	0.0	0.0	0.5	0.5	0.0	0.5	0.5
1	0.5	0.375	0.125	0.625	0.25	0.125	0.75	0.125	0.125	0.625	0.25	0.125	0.75	0.25	0.0	0.5	0.375	0.125	0.625	0.125	0.25	0.5	0.375	0.125	0.125	0.375	0.5	0.5	0.375	0.125	0.125	0.5	0.375	0.625	0.0	0.375	0.375	0.5	0.125
1	0.0	0.6666666666666666	0.3333333333333333	0.0	0.3333333333333333	0.6666666666666667	0.0	0.3333333333333333	0.6666666666666667	0.3333333333333333	0.0	0.6666666666666667	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.6666666666666666	0.0	0.3333333333333333	0.0	0.3333333333333333	0.6666666666666667	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.0	0.6666666666666666	0.3333333333333333	0.0	1.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.0	0.6666666666666667
1	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.5	0.0	0.5	0.0	0.5	0.5	0.0	0.5	0.0	1.0	0.0	0.5	0.0	0.5	0.0	1.0	0.0	0.0	0.5	0.5	1.0	0.0	0.0	0.5	0.5	0.0
1	0.5	0.5	0.0	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.5	0.0	1.0	0.0	0.0	0.5	0.0	0.5	0.0	0.5	0.5	0.5	0.0	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.5	0.5	0.0	0.0	0.5	0.5
1	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.5	0.1666666666666666	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.6666666666666666	0.1666666666666666	0.1666666666666667	0.5	0.1666666666666666	0.3333333333333333	0.1666666666666666	0.5	0.3333333333333333	0.5	0.3333333333333333	0.1666666666666666	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.1666666666666666	0.6666666666666666	0.1666666666666667	0.1666666666666666	0.8333333333333334	0.0	0.3333333333333333	0.1666666666666666	0.5000000000000001	0.5	0.3333333333333333	0.1666666666666666
1	0.3636363636363636	0.1818181818181818	0.4545454545454545	0.3636363636363636	0.1818181818181818	0.4545454545454545	0.4545454545454545	0.0909090909090909	0.4545454545454545	0.4545454545454545	0.0909090909090909	0.4545454545454545	0.5454545454545454	0.2727272727272727	0.1818181818181818	0.4545454545454545	0.0909090909090909	0.4545454545454545	0.2727272727272727	0.2727272727272727	0.4545454545454546	0.2727272727272727	0.5454545454545454	0.1818181818181818	0.4545454545454545	0.1818181818181818	0.3636363636363636	0.1818181818181818	0.6363636363636364	0.1818181818181817	0.0909090909090909	0.8181818181818182	0.0909090909090908	0.3636363636363636	0.3636363636363636	0.2727272727272727	0.4545454545454545	0.3636363636363636	0.1818181818181817
1	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.0	0.0	1.0	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.0	0.0	1.0	0.3333333333333333	0.0	0.6666666666666667	0.0	1.0	0.0
1	0.3333333333333333	0.0	0.6666666666666667	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.3333333333333333	0.0	0.6666666666666667	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.3333333333333333	0.0	0.6666666666666667	0.3333333333333333	0.0	0.6666666666666667	0.0	1.0	0.0	0.6666666666666666	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.6666666666666666	0.3333333333333333	5.551115123125783e-17
1	0.5	0.0	0.5	0.0	0.5	0.5	0.5	0.0	0.5	0.0	0.5	0.5	0.5	0.5	0.0	0.5	0.0	0.5	0.5	0.0	0.5	0.0	0.5	0.5	0.5	0.0	0.5	0.0	0.5	0.5	0.5	0.5	0.0	1.0	0.0	0.0	0.5	0.5	0.0
1	0.5	0.375	0.125	0.625	0.25	0.125	0.75	0.125	0.125	0.625	0.25	0.125	0.75	0.25	0.0	0.5	0.375	0.125	0.625	0.125	0.25	0.5	0.375	0.125	0.125	0.375	0.5	0.5	0.375	0.125	0.125	0.5	0.375	0.625	0.0	0.375	0.375	0.5	0.125
1	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	1.0	0.0	0.0	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.6666666666666666	0.0	0.3333333333333333	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.0	0.3333333333333333	0.6666666666666667	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.0	0.3333333333333333	0.6666666666666667	0.6666666666666666	0.0	0.3333333333333333	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16
1	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.0	1.0	0.0	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.0	0.5	0.0	0.5	0.5	0.5	0.0	0.5	0.5	0.5	0.0	0.5	0.0	0.5	0.5	0.5	0.0
1	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.0	0.0	1.0	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.0	0.0	1.0	0.3333333333333333	0.0	0.6666666666666667	0.0	1.0	0.0
1	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	1.0	0.0	0.0	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.3333333333333333	0.0	0.6666666666666667	1.0	0.0	0.0	0.0	0.6666666666666666	0.3333333333333333	1.0	0.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.0	0.3333333333333333	0.6666666666666666	0.3333333333333333	5.551115123125783e-17
1	0.6666666666666666	0.0	0.3333333333333333	0.6666666666666666	0.0	0.3333333333333333	0.6666666666666666	0.0	0.3333333333333333	0.6666666666666666	0.0	0.3333333333333333	0.6666666666666666	0.0	0.3333333333333333	0.6666666666666666	0.0	0.3333333333333333	0.6666666666666666	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.3333333333333333	0.0	0.6666666666666667	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.0	0.3333333333333333	0.6666666666666667	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16
1	0.5	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.0	0.5	0.5	0.5	0.5	0.0	0.0	0.5	0.5	0.5	0.5	0.0	0.0	0.5	0.5
1	0.75	0.0	0.25	0.75	0.0	0.25	0.75	0.0	0.25	0.75	0.0	0.25	0.75	0.25	0.0	0.75	0.0	0.25	0.75	0.0	0.25	0.0	1.0	0.0	0.25	0.0	0.75	0.0	1.0	0.0	0.0	0.5	0.5	1.0	0.0	0.0	0.25	0.75	0.0
1	0.5	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.5	0.5	0.0	1.0	0.0	0.0	0.5	0.5	0.0	0.0	0.5	0.5	0.5	0.5	0.0	0.0	0.5	0.5	0.5	0.0	0.5	0.0	0.5	0.5
1	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	1.0	0.0	0.0	1.0	0.0	0.0	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	1.0	0.0	0.0	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.0	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.0	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.0	0.6666666666666667	0.6666666666666666	0.3333333333333333	5.551115123125783e-17
1	0.0	1.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.0	0.3333333333333333	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.0	0.3333333333333333	0.6666666666666667	1.0	0.0	0.0	0.0	1.0	0.0	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.0	1.0	0.0	0.6666666666666666	0.0	0.3333333333333333	0.6666666666666666	0.0	0.3333333333333333
1	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.0	0.0	1.0	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.0	0.0	1.0	0.6666666666666666	0.0	0.3333333333333333	0.0	1.0	0.0
1	0.8	0.2	-5.551115123125783e-17	0.8	0.2	-5.551115123125783e-17	0.8	0.2	-5.551115123125783e-17	0.8	0.2	-5.551115123125783e-17	1.0	0.0	0.0	0.8	0.2	-5.551115123125783e-17	0.8	0.2	-5.551115123125783e-17	0.4	0.4	0.1999999999999999	0.0	0.2	0.8	0.4	0.4	0.1999999999999999	0.2	0.2	0.6000000000000001	0.6	0.0	0.4	0.2	0.8	0.0
1	0.5	0.5	0.0	0.5	0.5	0.0	1.0	0.0	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.0	0.5	1.0	0.0	0.0	0.0	0.5	0.5	1.0	0.0	0.0	0.0	0.5	0.5	0.5	0.0	0.5	0.5	0.5	0.0
1	0.6666666666666666	0.0	0.3333333333333333	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.6666666666666666	0.0	0.3333333333333333	0.6666666666666666	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.3333333333333333	0.0	0.6666666666666667	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16
1	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
1	0.5	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.5	0.5	0.0	1.0	0.0	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.0	0.5	0.5	0.5	0.5	0.0	0.0	0.5	0.5	0.5	0.0	0.5	0.5	0.5	0.0
1	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	1.0	0.5	0.5	0.0	0.0	0.0	1.0	0.5	0.0	0.5	0.0	1.0	0.0
1	0.3333333333333333	0.1666666666666666	0.5000000000000001	0.1666666666666666	0.6666666666666666	0.1666666666666667	0.5	0.3333333333333333	0.1666666666666666	0.1666666666666666	0.3333333333333333	0.5	0.5	0.3333333333333333	0.1666666666666666	0.3333333333333333	0.1666666666666666	0.5000000000000001	0.3333333333333333	0.1666666666666666	0.5000000000000001	0.3333333333333333	0.1666666666666666	0.5000000000000001	0.5	0.1666666666666666	0.3333333333333333	0.1666666666666666	0.3333333333333333	0.5	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.3333333333333333	0.3333333333333333	0.3333333333333334
0	0.8571428571428571	0.1428571428571428	5.551115123125783e-17	0.8571428571428571	0.0	0.1428571428571429	0.8571428571428571	0.0	0.1428571428571429	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.7142857142857143	0.2857142857142857	0.0	0.1428571428571428	0.8571428571428571	1.1102230246251563e-16	0.0	0.1428571428571428	0.8571428571428572	0.0	1.0	0.0	0.0	0.7142857142857143	0.2857142857142857	0.7142857142857143	0.0	0.2857142857142857	0.0	0.8571428571428571	0.1428571428571429
0	0.25	0.5	0.25	0.35	0.2	0.45	0.4	0.15	0.4499999999999999	0.55	0.15	0.2999999999999999	0.6	0.25	0.15	0.55	0.2	0.2499999999999999	0.3	0.3	0.3999999999999999	0.45	0.3	0.25	0.3	0.4	0.2999999999999999	0.25	0.5	0.25	0.05	0.9	0.0499999999999999	0.35	0.3	0.35	0.35	0.25	0.4
0	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.6666666666666666	0.0	0.3333333333333333	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	1.0	0.0	0.0	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.6666666666666666	0.0	0.3333333333333333	0.0	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.3333333333333333	0.0	0.6666666666666667	0.3333333333333333	0.3333333333333333	0.3333333333333334
0	0.0	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.0	0.3333333333333333	0.6666666666666666	0.0	0.3333333333333333	0.0	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.0	0.3333333333333333	0.0	0.6666666666666666	0.3333333333333333	0.0	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.0	0.3333333333333333	0.3333333333333333	0.6666666666666666	1.1102230246251563e-16	0.6666666666666666	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	0.3333333333333333	0.6666666666666667	1.0	0.0	0.0
